RouteInfo start
116.104044 39.716337
116.104144 39.716584
116.104278 39.716858
116.104539 39.717296
116.104539 39.717296
116.104729 39.717626
116.104851 39.717908
116.104911 39.718203
116.104929 39.718368
116.104929 39.718368
116.104941 39.718598
116.104941 39.718598
116.104950 39.718819
116.104941 39.719756
116.104963 39.720793
116.104963 39.720793
116.104963 39.720928
116.104963 39.720928
116.104972 39.721175
116.104969 39.721181
116.105503 39.721289
116.105503 39.721289
116.106527 39.721488
116.106527 39.721488
116.107404 39.721671
116.107404 39.721671
116.107738 39.721696
116.107929 39.721679
116.107929 39.721679
116.107976 39.721675
116.108189 39.721597
116.108289 39.721545
116.108579 39.721332
116.108581 39.721332
116.109206 39.720647
116.109206 39.720647
116.109427 39.720291
116.109518 39.720109
116.109557 39.720026
116.109587 39.719935
116.109630 39.719727
116.109669 39.719480
116.109691 39.719298
116.109730 39.718655
116.109730 39.718655
116.109617 39.717891
116.109509 39.717292
116.109409 39.716624
116.109335 39.715978
116.109118 39.714598
116.108550 39.711095
116.108290 39.709728
116.107999 39.708448
116.107596 39.707002
116.107122 39.705601
116.106841 39.704811
116.106428 39.703817
116.106428 39.703815
116.106298 39.703724
116.106098 39.703520
116.105873 39.703325
116.105652 39.703160
116.105431 39.703012
116.105131 39.702839
116.104819 39.702687
116.104254 39.702501
116.103981 39.702444
116.103430 39.702392
116.102927 39.702392
116.102636 39.702414
116.102402 39.702453
116.101716 39.702644
116.101465 39.702748
116.101235 39.702869
116.101035 39.702978
116.100410 39.703364
116.100410 39.703364
116.099838 39.703902
116.099421 39.704331
116.099321 39.704436
116.099052 39.704735
116.098788 39.705065
116.098245 39.705772
116.097750 39.706505
116.097338 39.707252
116.097099 39.707768
116.096787 39.708510
116.096596 39.709048
116.096344 39.710068
116.096271 39.710454
116.096210 39.710866
116.096154 39.711330
116.096154 39.711330
116.096102 39.711764
116.096072 39.712246
116.096072 39.712246
116.096041 39.712762
116.096002 39.713978
116.095924 39.717549
116.095924 39.717549
116.095912 39.718769
116.095860 39.720718
116.095834 39.721937
116.095821 39.723495
116.095821 39.723495
116.095843 39.725109
116.095903 39.726221
116.095994 39.727206
116.095994 39.727206
116.096033 39.727566
116.096033 39.727566
116.096142 39.728486
116.096142 39.728486
116.096176 39.728733
116.096176 39.728733
116.096367 39.729948
116.096523 39.730807
116.096918 39.732587
116.096918 39.732587
116.097070 39.733238
116.097178 39.733619
116.097178 39.733619
116.097412 39.734457
116.097651 39.735229
116.097651 39.735229
116.097916 39.736011
116.098002 39.736288
116.098002 39.736288
116.098106 39.736644
116.098258 39.737200
116.098258 39.737200
116.098328 39.737447
116.098518 39.738211
116.098679 39.738962
116.098831 39.739756
116.099008 39.740784
116.099191 39.742160
116.099455 39.744035
116.099525 39.744495
116.099724 39.746001
116.099898 39.747216
116.100067 39.748453
116.100197 39.749330
116.100340 39.750363
116.100401 39.750805
116.100461 39.751317
116.100461 39.751317
116.100509 39.751591
116.100548 39.751881
116.100617 39.752311
116.100921 39.754489
116.101324 39.757441
116.101324 39.757441
116.101576 39.759250
116.101576 39.759250
116.101667 39.759932
116.101888 39.761394
116.101888 39.761394
116.102066 39.762835
116.102118 39.763659
116.102148 39.764258
116.102200 39.765747
116.102187 39.766133
116.102187 39.766133
116.102161 39.766780
116.102161 39.766780
116.102161 39.767096
116.102161 39.767096
116.102140 39.769071
116.102140 39.769071
116.102148 39.769553
116.102170 39.769939
116.102187 39.770464
116.102339 39.771262
116.102473 39.771744
116.102694 39.772417
116.102976 39.773059
116.103345 39.773788
116.103801 39.774508
116.103952 39.774717
116.103952 39.774717
116.104352 39.775259
116.104352 39.775259
116.104495 39.775463
116.104998 39.775914
116.105532 39.776435
116.106113 39.776921
116.106725 39.777390
116.107823 39.778067
116.109576 39.779069
116.109576 39.779069
116.110088 39.779351
116.110088 39.779351
116.110600 39.779629
116.110965 39.779846
116.110965 39.779846
116.111538 39.780202
116.112223 39.780649
116.113048 39.781296
116.113772 39.781908
116.114336 39.782493
116.114788 39.782971
116.115304 39.783591
116.115647 39.784025
116.116038 39.784615
116.116259 39.784997
116.116259 39.784997
116.116493 39.785409
116.116822 39.786043
116.117083 39.786655
116.117174 39.786833
116.117174 39.786833
116.117538 39.787744
116.117538 39.787744
116.117799 39.788491
116.118050 39.789272
116.118159 39.789628
116.118159 39.789628
116.118271 39.789992
116.118271 39.789992
116.118506 39.790929
116.118727 39.791967
116.118727 39.791967
116.118774 39.792231
116.118774 39.792231
116.118856 39.792726
116.118904 39.793043
116.118904 39.793043
116.118995 39.793720
116.118995 39.793720
116.119069 39.794631
116.119069 39.794631
116.119138 39.795660
116.119164 39.796445
116.119168 39.797400
116.119125 39.799631
116.119133 39.800620
116.119133 39.802729
116.119168 39.803775
116.119259 39.804786
116.119350 39.805637
116.119467 39.806396
116.119728 39.807755
116.119979 39.808974
116.120292 39.810172
116.120292 39.810172
116.120695 39.811695
116.120864 39.812494
116.120895 39.812685
116.120895 39.812685
116.120977 39.813227
116.120977 39.813227
116.121046 39.813700
116.121046 39.813700
116.121068 39.813956
116.121098 39.814499
116.121098 39.814499
116.121116 39.814655
116.121107 39.815783
116.121020 39.816642
116.120916 39.817467
116.120734 39.818421
116.120517 39.819189
116.120326 39.819797
116.120001 39.820639
116.120001 39.820639
116.119780 39.821160
116.119437 39.821884
116.119068 39.822531
116.118400 39.823642
116.117545 39.825031
116.117072 39.825782
116.116751 39.826385
116.116447 39.827101
116.116056 39.828143
116.115905 39.828655
116.115722 39.829392
116.115553 39.830191
116.115480 39.830816
116.115410 39.831571
116.115410 39.831571
116.115393 39.832404
116.115415 39.832869
116.115415 39.832869
116.115423 39.833159
116.115441 39.833341
116.115441 39.833341
116.115462 39.833558
116.115544 39.834192
116.115636 39.834669
116.115636 39.834669
116.115774 39.835285
116.116104 39.836366
116.116347 39.836999
116.116581 39.837572
116.116963 39.838336
116.117315 39.838952
116.117414 39.839100
116.117414 39.839100
116.118187 39.840258
116.118543 39.840718
116.118994 39.841261
116.119064 39.841334
116.119064 39.841334
116.119667 39.842003
116.120205 39.842562
116.120205 39.842562
116.122358 39.844793
116.123998 39.846464
116.124996 39.847471
116.128156 39.850696
116.130343 39.852966
116.131276 39.853907
116.131276 39.853907
116.132144 39.854723
116.133091 39.855513
116.133893 39.856133
116.133893 39.856133
116.135282 39.857184
116.135282 39.857184
116.135638 39.857483
116.136267 39.858060
116.136267 39.858060
116.136410 39.858190
116.136844 39.858654
116.137296 39.859171
116.137669 39.859644
116.137990 39.860078
116.138315 39.860568
116.138744 39.861306
116.138996 39.861796
116.139187 39.862191
116.139187 39.862191
116.139391 39.862724
116.139612 39.863362
116.139781 39.863965
116.139851 39.864265
116.139851 39.864265
116.139920 39.864612
116.140002 39.865176
116.140054 39.865658
116.140084 39.866122
116.140123 39.867732
116.140123 39.867732
116.140162 39.868122
116.140206 39.868444
116.140284 39.868856
116.140414 39.869338
116.140596 39.869867
116.140717 39.870158
116.140895 39.870522
116.141047 39.870791
116.141251 39.871129
116.141420 39.871381
116.141841 39.871928
116.142288 39.872401
116.142648 39.872765
116.144501 39.874531
116.144761 39.874813
116.144761 39.874813
116.145156 39.875252
116.145516 39.875677
116.145819 39.876059
116.146184 39.876558
116.146531 39.877096
116.146817 39.877569
116.147108 39.878085
116.147411 39.878706
116.147641 39.879244
116.147984 39.880177
116.148488 39.881800
116.148709 39.882403
116.148869 39.882811
116.148884 39.882838
116.148941 39.882968
116.149266 39.883715
116.149474 39.884166
116.149696 39.884600
116.149696 39.884600
116.150212 39.885546
116.150533 39.886058
116.150746 39.886383
116.150746 39.886383
116.151006 39.886796
116.151930 39.888054
116.152486 39.888883
116.152486 39.888883
116.152746 39.889312
116.152967 39.889742
116.152967 39.889742
116.153080 39.890037
116.153080 39.890037
116.153262 39.890488
116.153431 39.891000
116.153553 39.891521
116.153635 39.891951
116.153696 39.892437
116.153696 39.892437
116.153726 39.892775
116.153734 39.893209
116.153726 39.893526
116.153713 39.893716
116.153666 39.894124
116.153605 39.894523
116.153605 39.894523
116.153536 39.894871
116.153310 39.895639
116.153141 39.896116
116.152911 39.896645
116.152698 39.897053
116.152486 39.897422
116.152095 39.898003
116.144040 39.909527
116.143163 39.910655
116.142551 39.911410
116.141805 39.912265
116.141063 39.913064
116.140334 39.913828
116.138988 39.915129
116.135916 39.918033
116.135916 39.918033
116.131293 39.922395
116.131293 39.922395
116.129705 39.923905
116.129141 39.924439
116.129028 39.924534
116.129028 39.924534
116.126133 39.927286
116.126133 39.927286
116.125717 39.927676
116.125022 39.928358
116.125022 39.928358
116.123512 39.929777
116.123512 39.929777
116.122136 39.931066
116.122136 39.931066
116.121884 39.931304
116.121238 39.931977
116.120331 39.932992
116.120331 39.932992
116.120023 39.933379
116.120023 39.933379
116.119437 39.934142
116.118981 39.934811
116.118612 39.935366
116.118200 39.936104
116.117758 39.937059
116.117758 39.937059
116.117463 39.937836
116.117242 39.938578
116.117242 39.938578
116.117081 39.939298
116.116929 39.940105
116.116782 39.941055
116.116600 39.942457
116.116600 39.942457
116.116044 39.946845
116.115923 39.947634
116.115771 39.948316
116.115771 39.948316
116.115654 39.948698
116.115554 39.948976
116.115281 39.949609
116.115077 39.949995
116.114860 39.950338
116.114639 39.950668
116.114292 39.951136
116.113923 39.951557
116.113381 39.952095
116.112352 39.953041
116.111896 39.953484
116.111398 39.954031
116.111124 39.954373
116.110821 39.954790
116.110317 39.955632
116.109896 39.956383
116.108959 39.958149
116.108577 39.958869
116.108264 39.959429
116.107996 39.959881
116.107740 39.960271
116.107180 39.960966
116.106915 39.961269
116.106625 39.961556
116.106212 39.961946
116.102788 39.964759
116.101964 39.965466
116.101391 39.966026
116.100939 39.966529
116.100553 39.967019
116.100354 39.967319
116.100150 39.967661
116.099890 39.968152
116.099681 39.968594
116.099478 39.969219
116.099399 39.969466
