RouteInfo start
116.093930 39.988650
116.093610 39.989260
116.093350 39.989830
116.093150 39.990710
116.093080 39.991290
116.093070 39.992130
116.093140 39.992610
116.093250 39.993050
116.093530 39.993750
116.093710 39.994070
116.094280 39.994880
116.095180 39.995770
116.095750 39.996210
116.097100 39.997140
116.099360 39.998630
116.101390 40.000000
116.103090 40.001100
116.104490 40.002030
116.105500 40.002720
116.106260 40.003310
116.106860 40.003820
116.107610 40.004530
116.108090 40.005040
116.108470 40.005490
116.108870 40.005980
116.109210 40.006450
116.109750 40.007280
116.110200 40.008120
116.110550 40.008930
116.110750 40.009510
116.110920 40.010260
116.111000 40.010830
116.111000 40.011670
116.110880 40.012510
116.110580 40.013410
